14,0,AS52W5HOMKHLU,0,A2AU1R4ZU1ZJ1A,1,A11SLRXUNTJBJN,0,0.482142865658,0.474341630936,0.203883469105,0.239045724273
15,1,A2AU1R4ZU1ZJ1A,1,A22075U2VINOZF,1,A3OVORVFL0XDTW,1,0.516129016876,0.577350258827,0.287128686905,0.222717702389
16,0,AZH91RXTSG1NZ,0,AS52W5HOMKHLU,0,AWAFCJJRHVAJJ,0,0.519230782986,0.428571432829,0.120418846607,0.0
17,0,A3HB574VTU7ZFQ,0,AS52W5HOMKHLU,0,A3OVORVFL0XDTW,0,0.482142865658,0.365148365498,0.06640625,0.0
18,0,A2YCMDV70RH926,0,AWAFCJJRHVAJJ,0,A2D7UUUB14YFBG,1,0.486842095852,0.402911484241,0.128440380096,0.257172256708
19,0,A11SLRXUNTJBJN,0,AWAFCJJRHVAJJ,0,A26T0QJQ6I109E,0,0.607142865658,0.503952622414,0.225961565971,0.289682745934
20,0,A2AU1R4ZU1ZJ1A,0,AS52W5HOMKHLU,0,A2FEWUJ2HG2POI,1,0.196721315384,0.25819888711,0.114503800869,0.129099443555
21,0,AWAFCJJRHVAJJ,0,A1PX8UYPRGZCO9,0,A32U6TE5GJV6FS,1,0.625,0.666666686535,1,1
22,0,A9P5940SILTN7,0,A1PX8UYPRGZCO9,0,AO7W3AV3GOAEY,0,0.530303001404,0.597614347935,0.186868667603,0.0629940778017
23,1,A2AU1R4ZU1ZJ1A,1,A1K96S33FDRUJW,0,AWAFCJJRHVAJJ,0,0.37142854929,0.845154225826,1,1
24,0,A3OJ1IOB618GL1,1,A3HB574VTU7ZFQ,0,A23HU633Q6EQCN,0,0.405405402184,0.569802880287,0.0108303427696,0.0
25,0,AWAFCJJRHVAJJ,0,A1PX8UYPRGZCO9,0,A32U6TE5GJV6FS,0,0.261904776096,0.30860671401,0.333333313465,0.395284712315
26,1,A3HB574VTU7ZFQ,0,AS52W5HOMKHLU,0,AWAFCJJRHVAJJ,0,0.444444417953,0.507092535496,1,1
27,0,A8973OC7HM3Y6,0,AS52W5HOMKHLU,0,A2AU1R4ZU1ZJ1A,0,0.325581371784,0.267261236906,0.0148515105247,0.0
28,0,A3M2JHNZ7X8BOC,0,AWAFCJJRHVAJJ,0,A2AU1R4ZU1ZJ1A,0,0.365384638309,0.534522473812,0.133333325386,0.160128161311
29,0,AS52W5HOMKHLU,0,A26T0QJQ6I109E,0,AWAFCJJRHVAJJ,0,0.673913002014,0.61721342802,0.134920656681,0.164398998022
30,0,A2AU1R4ZU1ZJ1A,1,AS52W5HOMKHLU,0,AWAFCJJRHVAJJ,0,0.360000014305,0.428571432829,1,1
31,0,A2AU1R4ZU1ZJ1A,0,A33S0VFN7HU7KE,1,A2D7UUUB14YFBG,1,0.158730149269,0.353553414345,1,1
32,0,A2SKWBR49HEXFY,0,A32U6TE5GJV6FS,0,AWAFCJJRHVAJJ,0,0.693877577782,0.61721342802,0.131428599358,0.0
33,0,A29P6OAGAIY5B7,0,A2D7UUUB14YFBG,1,AS52W5HOMKHLU,0,0.383333325386,0.316227763891,1,1
34,0,A2AU1R4ZU1ZJ1A,1,A8973OC7HM3Y6,0,A2D7UUUB14YFBG,1,0.300000011921,0.474341630936,0.0688259005547,0.0857492983341
35,0,A2H21M9SXH64CH,0,AO7W3AV3GOAEY,0,AGWQDYU798X33,1,0.381818175316,0.433012723923,1,1
36,1,A2YTQZXX709TKL,0,A2ZSRG20LC3J0C,0,A26O4OGE3YI0UX,0,0.392156839371,0.408248275518,1,1
37,0,A3M34FQ1OVNWPG,0,A1ZE8RQYXP2EHZ,0,A2VLOL5DA4M2T1,0,0.813953518867,0.365148365498,1,1
38,0,ANKWF7RC5KIMN,1,A2YTQZXX709TKL,0,A2SKWBR49HEXFY,1,0.510204076767,0.771516740322,0.211981594563,0.0
39,0,AS52W5HOMKHLU,0,A2AU1R4ZU1ZJ1A,0,A1K8LMHVN80G0X,1,0.547619044781,0.53300178051,0.0638297796249,0.134839981794
40,0,A1K96S33FDRUJW,0,A3OJ1IOB618GL1,0,AS52W5HOMKHLU,0,0.515151500702,0.478091448545,0.186868667603,0.0629940778017
41,0,A238AK06DRI5FX,0,AWAFCJJRHVAJJ,0,A3B4ORT34G57U2,0,0.34375,0.381385028362,0.0962963104248,0.0
42,0,A2AU1R4ZU1ZJ1A,1,A1PX8UYPRGZCO9,0,A3KF5H88SC7DU6,0,0.446153819561,0.530330121517,0.267676770687,0.184637233615
43,0,A2U3GIFZQ60NZC,0,A2VLOL5DA4M2T1,0,A2AU1R4ZU1ZJ1A,1,0.625,0.408248275518,0.231182813644,0.113960579038
44,0,AWAFCJJRHVAJJ,0,A1K96S33FDRUJW,0,A33OU5A8X59KS6,0,0.446153819561,0.527046322823,0.0732984542847,0.141421362758
45,0,A2AU1R4ZU1ZJ1A,0,AO7W3AV3GOAEY,0,A1K96S33FDRUJW,0,0.333333313465,0.400891840458,0.0239999890327,0.0
46,0,AWAFCJJRHVAJJ,0,A2SKWBR49HEXFY,0,A3M2JHNZ7X8BOC,0,0.176470577717,0.267261236906,1,1
47,0,A1K96S33FDRUJW,0,A2AU1R4ZU1ZJ1A,0,AMGP76KF31HZ4,0,0.370967745781,0.285714298487,1,1
48,0,A1K96S33FDRUJW,0,ACDN1AKKXZJHD,0,AO7W3AV3GOAEY,0,0.450980365276,0.338061690331,1,1
49,0,A1K96S33FDRUJW,0,A2RD52WSOW2N9V,0,A3HB574VTU7ZFQ,0,0.428571403027,0.454545468092,0.119266033173,0.218217879534
50,1,AWAFCJJRHVAJJ,1,AGD35ZK1LS23X,0,A32U6TE5GJV6FS,1,0.87234044075,0.93541431427,0.236051499844,0.323575109243
51,1,A2AU1R4ZU1ZJ1A,0,A1PX8UYPRGZCO9,0,AWAFCJJRHVAJJ,0,0.546875,0.53300178051,1,1
52,0,A3M2LIPG2BKE3N,0,A3GG4I56VVN4JH,0,A2ZSRG20LC3J0C,0,0.339999973774,0.288675129414,0.0654761791229,0.0
53,1,A3OVORVFL0XDTW,0,AS52W5HOMKHLU,0,A1FDET1L71ATI2,0,0.435897409916,0.547722518444,1,1
54,1,A1WCS9A1G451ET,0,A32U6TE5GJV6FS,1,A2D7UUUB14YFBG,1,0.600000023842,0.782623767853,1,1
55,1,A2YTQZXX709TKL,1,A22075U2VINOZF,1,A3GJG5WDSBJDF9,0,0.272727251053,0.565685451031,0.303333342075,0.571869671345
56,1,AWAFCJJRHVAJJ,0,A32U6TE5GJV6FS,1,A1RD3MY2LSYKIB,1,0.442307710648,0.680413842201,0.0952380895615,0.113227710128
57,0,A29P6OAGAIY5B7,1,A2AU1R4ZU1ZJ1A,0,AWAFCJJRHVAJJ,0,0.5,0.154303357005,0.0828220844269,0.0615457445383
58,0,A2J6NW9O56WETD,0,A3UNZFWALMO6SQ,0,A2D7UUUB14YFBG,1,0.523809552193,0.492365956306,0.0888888835907,0.120385855436
59,0,A3HB574VTU7ZFQ,0,A2YTQZXX709TKL,0,A2CGWHQ96BMD4R,0,0.327272713184,0.166666671634,0.109034240246,0.116642363369
60,1,A2VLOL5DA4M2T1,1,A8973OC7HM3Y6,1,A2ZSRG20LC3J0C,1,0.38983052969,0.589255690575,0.140401124954,0.129219144583
61,1,A3GJG5WDSBJDF9,0,A2D7UUUB14YFBG,1,A1PX8UYPRGZCO9,0,0.524999976158,0.447213590145,0.133858263493,0.052704628557
62,0,A26O4OGE3YI0UX,0,A2AU1R4ZU1ZJ1A,0,A32U6TE5GJV6FS,0,0.302631556988,0.387298315763,1,1
63,0,A11SLRXUNTJBJN,0,A3OJ1IOB618GL1,0,A2AU1R4ZU1ZJ1A,0,0.474576294422,0.316227763891,1,1
64,0,A11SLRXUNTJBJN,0,A1PX8UYPRGZCO9,0,A2AU1R4ZU1ZJ1A,0,0.514285683632,0.40000000596,0.176470577717,0.0
65,1,A3OVORVFL0XDTW,1,AS52W5HOMKHLU,0,A1FDET1L71ATI2,1,0.405405402184,0.566946744919,0.0434782505035,0.23249527812
66,0,A11M3WJ9A9KH6A,0,A2ZSRG20LC3J0C,0,AWAFCJJRHVAJJ,0,0.240000009537,0.335410177708,1,1
67,0,A2AU1R4ZU1ZJ1A,1,A2SKWBR49HEXFY,0,AWAFCJJRHVAJJ,0,0.459016382694,0.5,0.191011250019,0.243975013494
68,0,A1PHROCA9UAKCU,0,A8973OC7HM3Y6,0,A3HB574VTU7ZFQ,0,0.380434811115,0.435194134712,1,1
69,1,A3OJ1IOB618GL1,1,A2J853TSTRPTX7,0,A1Z61FGSEBPA6D,0,0.402985095978,0.559017002583,0.20703125,0.280975729227
70,0,A3M2LIPG2BKE3N,0,A3GG4I56VVN4JH,0,A2ZSRG20LC3J0C,0,0.418181836605,0.358568578959,0.277955293655,0.357142865658
71,0,A32U6TE5GJV6FS,0,A119EX2L0DNN1B,0,A3OVORVFL0XDTW,0,0.452830195427,0.400891840458,0.172794103622,0.092450030148
72,0,A11M3WJ9A9KH6A,0,A1PX8UYPRGZCO9,0,A2D7UUUB14YFBG,1,0.422222197056,0.462910056114,0.197916686535,0.138675048947
73,0,A11SLRXUNTJBJN,0,A2AU1R4ZU1ZJ1A,1,A3OVORVFL0XDTW,0,0.439999997616,0.474341630936,1,1
74,0,A3QYFK401W415E,1,A1K96S33FDRUJW,0,AWAFCJJRHVAJJ,0,0.480000019073,0.645497202873,0.252293586731,0.398862034082
75,0,A1PX8UYPRGZCO9,0,AWAFCJJRHVAJJ,0,A2YTQZXX709TKL,0,0.677419364452,0.746202468872,0.0723684430122,0.0
76,0,A2AU1R4ZU1ZJ1A,0,AO7W3AV3GOAEY,0,AS52W5HOMKHLU,1,0.375,0.294174194336,1,1
77,0,A2AU1R4ZU1ZJ1A,1,A2VLOL5DA4M2T1,0,A1FDET1L71ATI2,0,0.565789461136,0.559017002583,0.0693430900574,0.0735214576125
78,0,AS52W5HOMKHLU,0,A2IR6T0Y2MSDYD,1,A2YTQZXX709TKL,0,0.378378391266,0.40000000596,1,1
79,1,A1WCS9A1G451ET,0,AFSUIO2PSX2KW,0,AS52W5HOMKHLU,1,0.538461565971,0.676123380661,0.317567586899,0.628539323807
80,0,A2YTQZXX709TKL,0,A38TVCJD8W9XVP,0,A2RD52WSOW2N9V,0,0.457627117634,0.447213590145,0.315384626389,0.430331498384
81,0,A32U6TE5GJV6FS,0,AWAFCJJRHVAJJ,0,AS52W5HOMKHLU,0,0.576923072338,0.670820355415,0.0705128312111,0.0
82,0,A2YCMDV70RH926,0,A26T0QJQ6I109E,0,A1PX8UYPRGZCO9,0,0.58139538765,0.670820355415,1,1
83,0,A8973OC7HM3Y6,1,AWAFCJJRHVAJJ,0,A2YTQZXX709TKL,0,0.533333301544,0.335410177708,0.0959409475327,0.110431522131
84,1,A29P6OAGAIY5B7,1,A2AU1R4ZU1ZJ1A,0,AWAFCJJRHVAJJ,0,0.306748449802,0.485362678766,1,1
85,0,ABICTZWG5DU3G,0,A3OVORVFL0XDTW,0,A312BPC9UP3GLR,0,0.419354856014,0.387298315763,0.0307692289352,0.0
86,0,A3HB574VTU7ZFQ,0,AWAFCJJRHVAJJ,0,A119EX2L0DNN1B,0,0.322033882141,0.47140455246,0.13991767168,0.13608276844
87,1,A2YCMDV70RH926,0,A351NO4K72MAL9,0,A2YTQZXX709TKL,0,0.373134315014,0.36927446723,1,1
88,0,A2AU1R4ZU1ZJ1A,1,A1FDET1L71ATI2,0,AF1HT6VL272QZ,0,0.539999961853,0.61721342802,0.204419910908,0.169841557741
89,0,A3M34FQ1OVNWPG,0,A9FFF0ZDBFB3B,0,A22075U2VINOZF,0,0.421052634716,0.288675129414,0.235555529594,0.195047363639
90,0,A3GJG5WDSBJDF9,0,A25DNV1EXXI1WW,1,AWAFCJJRHVAJJ,0,0.448979616165,0.353553384542,0.148409903049,0.149071201682
91,0,A2AU1R4ZU1ZJ1A,0,A2ZSRG20LC3J0C,0,AOCJFXTIP7H3A,0,0.319999992847,0.358568578959,1,1
92,0,AWAFCJJRHVAJJ,0,A32U6TE5GJV6FS,0,A2AU1R4ZU1ZJ1A,1,0.578947365284,0.596284806728,0.282608687878,0.496291697025
93,0,AS52W5HOMKHLU,0,AWAFCJJRHVAJJ,0,A3M34FQ1OVNWPG,0,0.340659320354,0.301511347294,0.146853148937,0.134231209755
94,0,A3VMZUUOJH0NN6,0,AS52W5HOMKHLU,0,A8973OC7HM3Y6,0,0.413793087006,0.408248275518,0.049180328846,0.0
95,0,A2AU1R4ZU1ZJ1A,1,A32U6TE5GJV6FS,0,A2TZC0KZTG7U7T,1,0.823529422283,0.676123380661,0.207317054272,0.139572635293
96,0,A2AU1R4ZU1ZJ1A,0,AS52W5HOMKHLU,0,AWAFCJJRHVAJJ,0,0.759259223938,0.771516740322,1,1
97,0,A11SLRXUNTJBJN,0,A2VLOL5DA4M2T1,1,A11M3WJ9A9KH6A,0,0.393442630768,0.51639777422,0.107594907284,0.203331425786
98,0,A3M34FQ1OVNWPG,0,A2YTQZXX709TKL,0,A36YQJLJPUBMWS,0,0.240740716457,0.5,1,1
99,0,A2YTQZXX709TKL,0,AWAFCJJRHVAJJ,0,A312BPC9UP3GLR,0,0.355555534363,0.333333343267,0.0872483253479,0.0476731285453
100,0,AS52W5HOMKHLU,1,A2AU1R4ZU1ZJ1A,1,A1PX8UYPRGZCO9,1,0.53125,0.632455527782,0.0687830448151,0.141421362758
101,0,AWAFCJJRHVAJJ,0,ADBU4HZB7CJAH,0,AMGP76KF31HZ4,0,0.340425550938,0.447213590145,0.104046225548,0.0
102,0,AOCJFXTIP7H3A,0,A3HB574VTU7ZFQ,0,AWAFCJJRHVAJJ,0,0.403846144676,0.288675129414,0.140077829361,0.121267817914
103,0,A2AU1R4ZU1ZJ1A,0,A1ZU1U9872L8QR,0,A119EX2L0DNN1B,0,0.447368443012,0.472455590963,0.102564096451,0.240562617779
104,0,A2AU1R4ZU1ZJ1A,1,A2ZSRG20LC3J0C,0,AOCJFXTIP7H3A,0,0.45454543829,0.51639777422,0.199356913567,0.0816496536136
105,0,A26O4OGE3YI0UX,0,A2AU1R4ZU1ZJ1A,1,A32U6TE5GJV6FS,0,0.490566015244,0.377964496613,0.0662251710892,0.0716114863753
106,0,A3M2LIPG2BKE3N,0,A3GG4I56VVN4JH,0,A2ZSRG20LC3J0C,0,0.399999976158,0.358568578959,0.271565496922,0.321428567171
107,0,A3M34FQ1OVNWPG,0,AS52W5HOMKHLU,0,A2VLOL5DA4M2T1,0,0.428571403027,0.30860671401,0.14541387558,0.243708729744
108,0,A11SLRXUNTJBJN,0,A2SKWBR49HEXFY,0,A3M2JHNZ7X8BOC,0,0.181818187237,0.40000000596,0.244897961617,0.0870388299227
109,0,A11SLRXUNTJBJN,0,A1K96S33FDRUJW,0,A2AU1R4ZU1ZJ1A,1,0.469387769699,0.30860671401,0.157079637051,0.207019671798
110,0,A11SLRXUNTJBJN,0,A2VLOL5DA4M2T1,0,A3Q77QSSK08W67,0,0.323529422283,0.5,0.193548381329,0.297044277191
111,0,A2OMIC9WQE3MHS,0,A2AU1R4ZU1ZJ1A,1,AWAFCJJRHVAJJ,0,0.566037774086,0.61721342802,0.110655725002,0.186339005828
112,0,A2AU1R4ZU1ZJ1A,0,A3EGTD5X91JG0H,0,A3HB574VTU7ZFQ,0,0.5,0.154303357005,0.0810055732727,0.112154431641
113,0,A8XZA7QSRBFZS,1,AMGP76KF31HZ4,0,A27REIMNNJ1W6Z,0,0.402597427368,0.319801062346,1,1
114,0,A2AU1R4ZU1ZJ1A,0,A1FDET1L71ATI2,0,AF1HT6VL272QZ,0,0.489795923233,0.462910056114,0.253456234932,0.0928476676345
115,1,A1K96S33FDRUJW,1,A23HU633Q6EQCN,0,AS52W5HOMKHLU,1,0.600000023842,0.676123380661,0.342105269432,0.338061690331
116,0,A39TIEZ3UT6BAS,0,A2ZSRG20LC3J0C,0,A2D7UUUB14YFBG,1,0.523809552193,0.661437869072,0.100558638573,0.0
117,0,A21TPQABS91RGX,0,AWAFCJJRHVAJJ,0,ABICTZWG5DU3G,0,0.322580635548,0.424264073372,0.238341987133,0.0506369695067
118,0,AWAFCJJRHVAJJ,0,AS52W5HOMKHLU,0,A3OVORVFL0XDTW,0,0.478260874748,0.166666671634,1,1
119,0,A2AU1R4ZU1ZJ1A,0,A2D7UUUB14YFBG,0,A3OVORVFL0XDTW,0,0.27586209774,0.117851138115,0.177606165409,0.144337579608
120,1,AOXC57GZWE30K,0,A2U2CZW77PNCI3,0,AWAFCJJRHVAJJ,0,0.421875,0.335410177708,1,1
121,0,AS52W5HOMKHLU,0,A2AU1R4ZU1ZJ1A,1,A11SLRXUNTJBJN,0,0.420000016689,0.474341630936,0.102880656719,0.210042014718
122,0,A2T9GONQRQRCDA,0,A2YTQZXX709TKL,0,A32U6TE5GJV6FS,0,0.363636374474,0.474341630936,0.234309613705,0.204980015755
123,0,A32U6TE5GJV6FS,0,A3HKZTDVORNEZ,0,AMBJ1VNH0RQLF,0,0.305882334709,0.454545468092,1,1
124,0,A2F7FQ1QH5O5DK,0,A3HB574VTU7ZFQ,0,A2D7UUUB14YFBG,1,0.351351380348,0.387298315763,0.264492750168,0.108821436763
125,0,A1PHROCA9UAKCU,0,AS52W5HOMKHLU,0,A2AU1R4ZU1ZJ1A,0,0.490566015244,0.338061690331,0.130563795567,0.0482242852449
126,1,A3OVORVFL0XDTW,1,AWAFCJJRHVAJJ,1,A2VLOL5DA4M2T1,1,0.591836690903,1.0,1,1
127,0,A2AU1R4ZU1ZJ1A,1,A3GXLUKX0QLSJG,0,AWAFCJJRHVAJJ,0,0.592592597008,0.666666686535,0.109979629517,0.184805318713
128,1,A2AU1R4ZU1ZJ1A,1,AS52W5HOMKHLU,1,A2FEWUJ2HG2POI,1,0.431818187237,0.676123380661,0.109919548035,0.370479285717
129,0,A2AU1R4ZU1ZJ1A,0,A2SKWBR49HEXFY,0,AWAFCJJRHVAJJ,0,0.32307690382,0.426401436329,0.0295857787132,0.0
130,0,A3M2JHNZ7X8BOC,1,A2RD52WSOW2N9V,0,AWAFCJJRHVAJJ,0,0.387096762657,0.527046322823,0.0935251712799,0.0
131,0,A3HB574VTU7ZFQ,0,AWAFCJJRHVAJJ,0,A2ZSRG20LC3J0C,0,0.354166686535,0.408248275518,0.223684191704,0.0502518936992
132,0,A1K96S33FDRUJW,0,A1PX8UYPRGZCO9,0,A2AU1R4ZU1ZJ1A,1,0.4375,0.502518951893,0.0628571510315,0.0
133,0,A2AU1R4ZU1ZJ1A,1,AO7W3AV3GOAEY,0,AS52W5HOMKHLU,1,0.287671208382,0.319801062346,1,1
134,0,A2AU1R4ZU1ZJ1A,1,A2ZSRG20LC3J0C,0,A1PX8UYPRGZCO9,0,0.358208954334,0.154303357005,0.16901409626,0.0800640806556
135,0,A2AU1R4ZU1ZJ1A,0,A1PX8UYPRGZCO9,0,A2ZSRG20LC3J0C,0,0.322033882141,0.375,1,1
136,0,AS52W5HOMKHLU,0,AWAFCJJRHVAJJ,0,A3EGTD5X91JG0H,0,0.333333313465,0.534522473812,1,1
137,0,AWAFCJJRHVAJJ,0,A1PX8UYPRGZCO9,0,A3OVORVFL0XDTW,0,0.490196049213,0.462910056114,0.232258081436,0.0381246432662
138,0,A2AU1R4ZU1ZJ1A,1,AS52W5HOMKHLU,0,AWAFCJJRHVAJJ,0,0.484848499298,0.5,0.0648648738861,0.141421362758
139,0,A8973OC7HM3Y6,1,AWAFCJJRHVAJJ,0,A2YTQZXX709TKL,0,0.533333301544,0.316227763891,0.146258533001,0.184900060296
140,0,AS52W5HOMKHLU,0,A2AU1R4ZU1ZJ1A,0,A3HKZTDVORNEZ,0,0.511363625526,0.501745223999,0.151057422161,0.188352644444
141,0,AWAFCJJRHVAJJ,0,A2D7UUUB14YFBG,1,A2AU1R4ZU1ZJ1A,0,0.451612889767,0.597614347935,1,1
142,0,A2SQGQ991CEHPJ,0,A32U6TE5GJV6FS,0,AWAFCJJRHVAJJ,0,0.405797123909,0.424264073372,0.0427807569504,0.210042014718
143,0,A2ZSRG20LC3J0C,0,A26T0QJQ6I109E,0,AI1MC97UIWMXQ,0,0.585365891457,0.571428596973,0.233532905579,0.271964132786
144,0,A32U6TE5GJV6FS,0,AWAFCJJRHVAJJ,0,AS52W5HOMKHLU,0,0.607843160629,0.670820355415,0.0649350881577,0.0
145,0,A3HB574VTU7ZFQ,0,AS52W5HOMKHLU,0,AWAFCJJRHVAJJ,0,0.476190447807,0.25,1,1
146,0,A1K96S33FDRUJW,0,A2AU1R4ZU1ZJ1A,0,AMGP76KF31HZ4,0,0.329113900661,0.316227763891,1,1
147,0,AS52W5HOMKHLU,0,A27REIMNNJ1W6Z,0,AWAFCJJRHVAJJ,0,0.326086938381,0.204124137759,1,1
148,0,A2T9GONQRQRCDA,0,A2YTQZXX709TKL,0,A32U6TE5GJV6FS,0,0.604651153088,0.408248275518,0.250764548779,0.0643489435315
149,0,AS52W5HOMKHLU,0,A2AU1R4ZU1ZJ1A,0,A3HKZTDVORNEZ,0,0.553191483021,0.365148365498,1,1
150,0,A3OJ1IOB618GL1,0,A2J853TSTRPTX7,0,A1Z61FGSEBPA6D,0,0.516129016876,0.714285731316,0.0397022366524,0.269679963589
151,0,A1PHROCA9UAKCU,0,AS52W5HOMKHLU,0,A2AU1R4ZU1ZJ1A,0,0.422222197056,0.462910056114,0.182539701462,0.0949157997966
152,0,A2J853TSTRPTX7,0,A2AU1R4ZU1ZJ1A,0,AWAFCJJRHVAJJ,0,0.407407402992,0.298142403364,0.211640238762,0.0500000007451
153,0,A3HB574VTU7ZFQ,0,AS52W5HOMKHLU,0,AOCJFXTIP7H3A,0,0.595744669437,0.507092535496,0.28205126524,0.20203050971
154,0,A1PX8UYPRGZCO9,0,A2SKWBR49HEXFY,0,A119EX2L0DNN1B,0,0.403508782387,0.316227763891,1,1
155,0,AS52W5HOMKHLU,0,A1JTWC4ZRQ3W4L,0,AWAFCJJRHVAJJ,0,0.357142865658,0.338061690331,0.136531352997,0.166090965271
156,0,A2AU1R4ZU1ZJ1A,0,A32U6TE5GJV6FS,0,A2ZSRG20LC3J0C,0,0.569230794907,0.30860671401,0.158823549747,0.0845154225826
157,0,A35F9JZCBMWW8P,0,A1PX8UYPRGZCO9,0,A32U6TE5GJV6FS,0,0.290697693825,0.365148365498,0.388429760933,0.245255723596
158,0,A3GJG5WDSBJDF9,0,A2D7UUUB14YFBG,0,A1PX8UYPRGZCO9,0,0.576923072338,0.462910056114,0.162162184715,0.117851138115
159,0,A2AU1R4ZU1ZJ1A,1,AS52W5HOMKHLU,0,A1K96S33FDRUJW,0,0.418181836605,0.358568578959,0.230303049088,0.356592983007
160,0,A2YTQZXX709TKL,0,A32U6TE5GJV6FS,0,A312BPC9UP3GLR,0,0.259259283543,0.30860671401,0.0915032625198,0.0
161,0,A11SLRXUNTJBJN,0,AWAFCJJRHVAJJ,0,AK3GZE8MPQL4Y,0,0.469696998596,0.51639777422,0.199356913567,0.0395284704864
162,0,A1KHK2C32M9BER,0,A1K96S33FDRUJW,0,A2ZSRG20LC3J0C,0,0.478260874748,0.218217879534,0.0291666388512,0.0
163,0,AWAFCJJRHVAJJ,0,A1K96S33FDRUJW,0,A2SKWBR49HEXFY,0,0.5,0.447213590145,0.21794873476,0.141421362758
164,0,A9D14MQC5R919,0,A1K96S33FDRUJW,0,A2KMKK28DFCWI7,1,0.415094316006,0.30860671401,0.185653984547,0.207390338182
165,0,AZH91RXTSG1NZ,0,AS52W5HOMKHLU,0,AWAFCJJRHVAJJ,0,0.549019575119,0.400891840458,1,1
166,0,AWAFCJJRHVAJJ,0,AOXC57GZWE30K,0,A2OMIC9WQE3MHS,0,0.307692289352,0.408248275518,0.128878295422,0.165663063526
167,0,A3OJ1IOB618GL1,0,A29P6OAGAIY5B7,1,A3HB574VTU7ZFQ,0,0.521739125252,0.51639777422,0.209366381168,0.33541020751
168,0,AS52W5HOMKHLU,0,A1DD084QD72VKI,0,ABICTZWG5DU3G,0,0.431578934193,0.714434504509,0.0589812397957,0.0632455572486
169,0,A2T9GONQRQRCDA,0,AWAFCJJRHVAJJ,0,AO7W3AV3GOAEY,0,0.391304373741,0.333333343267,0.0777027010918,0.0962250456214
170,0,A3M34FQ1OVNWPG,0,A1KHK2C32M9BER,0,A2AU1R4ZU1ZJ1A,1,0.368421077728,0.353553384542,0.143646419048,0.166666671634
171,0,AMRVOX9QGBGH9,0,A2YTQZXX709TKL,0,AWAFCJJRHVAJJ,0,0.476190447807,0.353553414345,1,1
172,0,A2YTQZXX709TKL,0,AOCJFXTIP7H3A,0,A119EX2L0DNN1B,0,0.566037774086,0.61721342802,1,1
173,0,A2U3GIFZQ60NZC,0,A2VLOL5DA4M2T1,0,A2AU1R4ZU1ZJ1A,0,0.362500011921,0.384900182486,1,1
174,0,A2AU1R4ZU1ZJ1A,1,A2D7UUUB14YFBG,1,A2RD52WSOW2N9V,0,0.355555534363,0.333333343267,0.0799180269241,0.0456435456872
175,0,A11SLRXUNTJBJN,0,A2VLOL5DA4M2T1,0,A3Q77QSSK08W67,0,0.327868878841,0.267261236906,0.0807692408562,0.163299307227
176,1,A179VLKURU2LOC,0,A3GG4I56VVN4JH,1,AS52W5HOMKHLU,1,0.514285683632,0.632455527782,1,1
177,0,A2AU1R4ZU1ZJ1A,1,A2CGWHQ96BMD4R,0,A3OJ1IOB618GL1,0,0.46031743288,0.288675129414,1,1
178,0,A2D7UUUB14YFBG,1,A2SKWBR49HEXFY,1,AWAFCJJRHVAJJ,0,0.300000011921,0.433012723923,0.393034815788,0.469041585922
